股票代码,统计日期,营业总收入,营业收入,营业总成本,营业成本,税金及附加,销售费用,管理费用,财务费用,资产减值损失,投资收益,营业利润,营业外收入,营业外支出,利润总额,所得税,净利润,归属于母公司所有者的净利润,综合收益总额,归属于母公司普通股东综合收益总额
703,2016/6/30,13693621142,13693621142,13579126448,13171575909,30004288.59,63776273.7,135717106.8,177913822.4,139047.31,237134484.6,404424941.3,41148296.07,180848.29,445392389.1,46222011.13,399170377.9,351997728.6,403366884.3,356194234.9
703,2016/9/30,22134694509,22134694509,22032431036,21421514328,32602970.85,91581721.85,229741271.6,256804082.8,186660.77,413106007.6,564430836.4,58443607.68,1848012.89,621026431.2,57075093.37,563951337.8,502800134.3,566289347.8,505138144.3
703,2016/12/31,32419339546,32419339546,32308961883,31306911206,53466198.57,132922206.2,377612032.5,438171063.7,-120823.96,605259010.8,780649747.9,214476640.6,3014555.04,992111833.5,103466440,888645393.5,830337431.1,1012261295,922504651.7
726,2015/3/31,1428557407,1428557407,1265704564,1044182983,13321763.49,51797009.15,152338682,2905274.94,1158851.88,13625143.33,182183386,4816916.15,412123.84,186588178.3,34583647.04,152004531.3,152714080.4,152219648.7,152929197.8
726,2015/6/30,2941835897,2941835897,2575938766,2133022201,24644712.24,97645409,311323333.6,9021706.88,281403.64,28860565.88,407004396.6,10120794.71,4245414.06,412879777.3,67469529.96,345410247.3,344521516.7,345985124.6,345096394
726,2015/9/30,4511336133,4511336133,3917910681,3247723478,39252858.89,142396301.6,470600715.1,15616968.8,2320358.38,36614480.69,613901538.5,52636297.85,5236765.44,661301070.9,100467780,560833290.9,548863684,577043561.8,565073954.9
726,2015/12/31,6173322779,6173322779,5302761010,4341034877,55309984.03,191933295.2,670704384.3,16481023.89,27297445.74,31540015.51,841415852.6,52201733.84,10168567.5,883449018.9,147905990.2,735543028.8,712193243.2,761073979.5,737724193.9
726,2016/3/31,1282806624,1282806624,1104882244,875523212.1,12382148.81,42056002.44,172095558.6,3695423.41,-870101.65,-17050096.3,182625123.7,8337965.06,907387.59,190055701.1,38872497.09,151183204,150268522.2,148944639.5,148029957.7
726,2016/6/30,2831326773,2831326773,2409931339,1937399591,24800728.52,88709663.5,341771955.2,19810742.68,-2561342.27,-33641221.22,418700782.5,21193437.32,7718639.9,432175580,89518494.52,342657085.4,344641184.7,355046842.1,357030941.4
726,2016/9/30,4265240837,4265240837,3560005448,2868826049,40718418.33,124463716.4,494816568.2,26357253.37,4823442.61,-42954499.35,708678346.3,33540794.44,12415314.62,729803826.1,137676433,592127393.1,581161076.3,609410903.5,598444586.7
726,2016/12/31,5981751345,5981751345,5019341094,4005021417,86519719.96,158869993.2,659398886.6,20697661.64,88833415.21,-60779660.2,965622721.8,75254150.98,15528019.86,1025348853,172275402.8,853073450.1,805446327,889276222.7,841649099.6
759,2015/6/30,8605843778,8605843778,8573806173,6946333658,48422909.8,1255177084,278403296.5,44848785.04,620440.79,3139362.69,35176967.33,28205992.04,10055980.62,53326978.75,32623491.12,20703487.63,21729029.53,20703487.63,21729029.53
759,2015/9/30,12388966254,12388966254,12425899336,9940942648,77155497.32,1903288870,439935552.4,63956328.13,620440.79,3341140.19,-33591942.29,33740615.21,26859595.65,-26710922.73,31875635.94,-58586558.67,-58005071.05,-58586558.67,-58005071.05
759,2015/12/31,16401384797,16401384797,16409283519,12985932568,109216980.8,2642499753,585682416.8,84345641.83,1606158.97,71147296.57,63248574.59,27587400.55,37637359.87,53198615.27,49849130.3,3349484.97,5610530.73,3349484.97,5610530.73
759,2016/6/30,8023275525,8023275525,8101950189,6398501775,46581612.29,1390590967,230454193.6,35964046.1,-142404.64,834253.01,-77840410.35,34568755.21,11041011.26,-54312666.4,9078093.9,-63390760.3,-62455623.56,-63390760.3,-62455623.56
759,2016/9/30,11636635111,11636635111,11818621469,9271593669,59090231.18,2075924465,356986580.3,55131684.17,-105160.19,1808861.41,-180177496.9,44495044.34,31189779.48,-166872232,8766994.7,-175639226.7,-174821426.7,-175639226.7,-174821426.7
759,2016/12/31,15366346607,15366346607,15627158815,12134816791,99816269.46,2796392477,514420315,73826817.64,7886144.33,54488869,-206323339.5,369038940.5,98378823.7,64336777.23,55459644.28,8877132.95,6466007.11,8877132.95,6466007.11
767,2015/6/30,4552087637,4552087637,4078416395,3445437716,41780123.27,858853.08,53179411.97,537160290.1,0,43555646.8,517226889,31186594.55,2604169.57,545809313.9,99370502,446438811.9,363097476.2,446438811.9,363097476.2
767,2015/9/30,6891814472,6891814472,6160333634,5224408669,61874024.29,1245121.9,81986867.02,787757328.7,3061623.64,48098191.74,779579029.7,69623601.07,3430744.15,845771886.6,170595834.6,675176052,537473782.7,675176052,537473782.7
767,2015/12/31,9097494936,9097494936,8253474308,7037651058,83434185.22,2294988.03,123855463.2,964856635.8,41381977.51,-21814596.96,822206030.8,81380255.59,8998701.71,894587584.7,294582240.1,600005344.6,411882460.1,600005344.6,411882460.1
767,2016/9/30,5746798381,5746798381,5774399953,4859042117,47209519.05,1261033.56,88972659.21,777600491.2,314133.22,148570402.5,120968830.8,56144870.63,9430162.91,167683538.5,156922789.1,10760749.37,330698.81,10760749.37,330698.81
767,2016/12/31,8258167237,8258167237,8309423816,7011179614,116173598.4,1695848.78,141630713.2,977131059.8,61612981.7,256298306.4,205041727.6,163312108.1,16274839.03,352078996.7,214370840.1,137708156.6,85623969.31,137708156.6,85623969.31
858,2015/6/30,11215414007,11215414007,6763015921,3376312812,885174940.6,1850332526,1006746031,-357654118.2,2103730.4,11944354.91,4464342441,29909283.52,8385597.25,4485866127,1064662451,3421203676,3297527846,3421203676,3297527846
858,2015/9/30,15131341357,15131341357,8928676405,4656198302,1185882024,2197272200,1443131572,-555911422.9,2103730.4,11944354.91,6214609307,45697498.87,10418740.88,6249888065,1472777535,4777110530,4603019814,4777110530,4603019814
858,2015/12/31,21659287360,21659287360,13447194529,6671963270,1784675660,3568061356,2128805680,-732111447.7,25800010.27,34144563.94,8246237395,66157319.23,24900730.73,8287493983,1877009647,6410484336,6176119256,6410484336,6176119256
858,2016/6/30,13255638646,13255638646,7973349652,3976153299,1036442502,2195621788,1107396573,-341637035.1,-627474.69,10147483.09,5292436477,43962304.34,13424376.28,5322974405,1296349816,4026624589,3886813135,4026624589,3886813135
858,2016/9/30,17699643832,17699643832,10754163494,5287169637,1369574668,3042710866,1614574318,-559238520.8,-627474.69,10147483.09,6955627821,88263186.11,17255083.41,7026635924,1730020354,5296615570,5101313178,5296615570,5101313178
858,2016/12/31,24543792661,24543792661,15340010356,7314252452,1941174541,4694545076,2143703444,-765864110.9,12198954.31,33428752.97,9237211058,118914963.1,18715363.77,9337410657,2280645088,7056765569,6784533260,7056765569,6784533260
876,2015/3/31,13180248306,13180248306,13054643457,12229841443,5132534.92,331258941,390316047.8,82572579.4,11712319.41,645126805.8,774069161.1,26538391.24,30059631.87,770547920.5,54678579.28,715869341.2,515228216.9,707878850.6,507695304.1
876,2015/6/30,29498139504,29498139504,29098150078,27410911616,11808512.99,669771499,780147450.1,160265180.3,55418625.34,1279460738,1684723251,75808648.31,63885848.22,1696646051,114393248.6,1582252802,1158144021,1578086837,1151810352
876,2015/9/30,46582012179,46582012179,45953358502,43270431799,18370180.07,1065291580,1200101127,291243735.2,95135492.59,2044750124,2658824559,124865332.6,102111325.3,2681578567,262571603.1,2419006963,1775113592,2457298274,1805805198
876,2015/12/31,61519649767,61519649767,60808425880,57242533123,24396486.85,1414044020,1654074928,311844205.5,140471185,2432715012,3142253497,185789131.9,147652972.1,3180389657,220726601.2,2959663056,2211047662,3055793548,2292051616
876,2016/3/31,12238633959,12238633959,11943045864,11118503039,7282711.49,335238748.3,392587341.9,67667755.37,18132811.79,606264388.7,905795982.6,36568715.52,39298956.47,903065741.6,43065672.64,860000069,659509072.3,803685113.6,616800389.1
876,2016/6/30,27789066721,27789066721,27093515429,25434026449,12099281.47,689244916.1,811000602.7,75465837.66,63746200.65,1205505995,1901187702,92496928.45,71084309.2,1922600321,90434600.54,1832165721,1430707386,1814562879,1424005784
876,2016/9/30,44337681722,44337681722,43262367970,40755475524,16480298.62,1059162232,1255247453,97115074.51,66427067.45,1745820870,2819913304,155487967.1,121748066.6,2853653204,141038569.2,2712614635,2113508301,2696341378,2107977004
876,2016/12/31,60879523157,60879523157,59745930665,56027485135,89584160.98,1447185535,1710004653,221615062.5,215583281.7,2090821357,3230983109,225024013.8,185002477.6,3271004646,138565989.4,3132438656,2469066514,3040516276,2416280757
882,2015/3/31,377724978.3,377724978.3,382940202.8,188111905.9,31586828.73,58171930.45,19590770.64,86329082.13,-850315.02,21655887.16,16440662.67,553253.77,298.9,16993617.54,6908974.97,10084642.57,12473829.67,12121725.17,14510912.27
882,2015/6/30,636840481,636840481,802369099.4,390902348.9,60290443.26,139579562.6,45086442.53,165472562.3,1037739.79,202767895,37239276.67,1267786.16,1735257.97,36771804.86,10950241.9,25821562.96,35693552.01,37081704.3,46953693.35
882,2015/9/30,1000021743,1000021743,1211497559,594444146.4,93089449.88,215182496.4,79580016.69,216444047.8,12757401.84,662991906,451516090.3,3522071.62,162752330.8,292285831,77576355.54,214709475.5,233539953,197400410.5,216230888
882,2015/12/31,1191748362,1191748362,1724618040,818489406.1,113639166.9,312994574.8,145011066.8,288943118.2,45540707.68,1075814785,542945107,8730773.79,338545309,213130571.9,18690597.88,194439974,220892346.9,200324229.2,226776602.1
882,2016/3/31,272030921.9,272030921.9,397204893.9,167286031.3,27808581.55,95746726.94,24628573.48,82221636.79,-486656.11,133888676.3,8714704.22,671839,267292.91,9119250.31,607257.51,8511992.8,18525189.09,100993899.2,111007095.5
882,2016/6/30,525461981.3,525461981.3,760650410.3,364401001,36990159.4,155822660.5,68146414.17,128367974.4,6922200.77,293047402.2,57858973.11,1856475.91,24221318.82,35494130.2,238421.73,35255708.47,46029356.36,279254457.7,290028105.6
882,2016/9/30,768574199.8,768574199.8,1085842476,513484602.6,48749334.59,236207993.1,96857774.15,181187085.1,9355686.4,469535217.5,152266941.3,2629963.58,25859653.22,129037251.7,13085645.41,115951606.3,124841437.2,352231918.8,361121749.7
882,2016/12/31,1017002960,1017002960,1451067778,715489006.4,66069686.9,310945869.1,131539276.3,214706794.6,12317144.61,604550444.5,170485626.7,4098041.41,50386457.78,124197210.4,19750260.94,104446949.4,115976901.3,237164684.6,248694636.5
905,2015/3/31,1652352111,1652352111,1611749446,1568070003,3467930.13,4271834.63,38623009.03,-5056918.26,2373587.7,3293871.26,43896536.06,23369511.47,5873756.86,61392290.67,15314996.8,46077293.87,39733295.49,46077293.87,39733295.49
905,2015/6/30,3416016320,3416016320,3315399546,3224612262,6074333.82,9535580.29,77808881.46,-7447204.47,4815693.62,-333143.15,100305641,58857398.01,12989145.38,146173893.6,39945381.61,106228512,91105750.33,106228512,91105750.33
905,2015/9/30,5156312156,5156312156,5009555692,4868190504,10570231.19,14934649.95,118472288.5,-8056821.34,5444840.11,3583560.32,150362034.9,89372955.53,17293360.2,222441630.2,56913497.2,165528133,142857197.8,165528133,142857197.8
905,2015/12/31,7261150332,7261150332,7094388762,6883330329,19489407.51,17677196.71,161214390.5,-13518359.03,26195797.76,4256944.29,171040523.6,232586045.8,18666293.38,384960276.1,97117518.53,287842757.5,258089658.5,287842757.5,258089658.5
905,2016/3/31,1816289401,1816289401,1783158759,1741143130,3112800.01,6548077.61,41290221.79,-5771893.13,-3163576.68,-514660.83,32615981.21,23140933.34,1157677,54599237.55,14063903.2,40535334.35,34147305.69,40535334.35,34147305.69
905,2016/6/30,3811210399,3811210399,3717571431,3631824202,6170431.46,11038567.12,84728513.84,-12193523.47,-3996760.47,-173667.07,93521850.87,46191707.5,1974911.22,137738647.2,40847866.75,96890780.4,83020549.78,96890780.4,83020549.78
905,2016/9/30,6047024854,6047024854,5891517999,5758718388,7884190.38,16633804.92,129259389.2,-19351477.6,-1626295.46,-561840.57,153535864.4,50789043.35,2095986.53,202228921.2,58761816.49,143467104.7,123252666.5,143467104.7,123252666.5
905,2016/12/31,8991946823,8991946823,8711618784,8450063558,18529026.52,24277611.23,181875935.6,-526595.48,37399248.76,-3269987.94,277058051,163542591.1,12787738.95,427812903.1,90223663.53,337589239.6,206607920.5,337589239.6,206607920.5
906,2015/3/31,4334592326,4334592326,4309112503,4199562324,4158356.35,32132336.22,53771532.95,19736571.25,-248617.31,10403670.02,28032612.88,3522106.88,348142.85,31206576.91,9335188.21,21871388.7,21769334.47,20738888.7,20636834.47
906,2015/6/30,9498465125,9498465125,9460832515,9225712224,9867516.46,68363377.01,114717483.7,38551200.44,3620713.29,23956687.57,76448297.73,6656117.27,2136843.5,80967571.5,21496343.83,59471227.67,56779551.54,58345261.33,55653585.2
906,2015/9/30,14304519847,14304519847,14262341284,13856477231,14255273.04,109176337.6,174089401.6,95104991.95,13238049.14,57546480.96,91295743.31,7719361.61,2462999.7,96552105.22,28130514.7,68421590.52,67890855.99,66361843.54,65831109.01
906,2015/12/31,21023578554,21023578554,21072142724,20407962875,20556252.16,148017577.5,246511821.4,129107459.7,119986737.5,54372668.62,7131498.69,99317743.83,2860116.46,103589126.1,26889627.51,76699498.55,86149959.09,74527650.56,83978111.1
906,2016/3/31,5946112668,5946112668,5889324901,5759290091,809613.01,40930209.75,60875950.97,27312947.27,106088.31,-7226227.43,41798960.23,649778.27,1157184.03,41291554.47,10198996.1,31092558.37,30915582.94,30417243.46,30577883.33
906,2016/6/30,13647944194,13647944194,13550614995,13248072304,3343640.24,84136510.35,127509443.1,68691292.08,18861805.07,-1799918.36,85016606.37,6938346.58,1436174.14,90518778.81,14687850.07,75830928.74,70184000.87,76647478.1,70489295.11
906,2016/9/30,22008039552,22008039552,21852541752,21394351854,7127154.32,127521412.2,188719967.2,116215623.6,18605740.46,-41049673.46,127544329.1,11069402.96,1978162.41,136635569.7,30249634.97,106385934.7,96058285.04,107641699.4,96531357.91
906,2016/12/31,32975049916,32975049916,32771408020,32092834585,24548914.35,188154781.6,256909439.2,158633514.3,50326786.03,-82781739.33,133093687.2,31622052.31,2741525.42,161974214,43427859.36,118546354.7,125348796.1,120694511.4,125459684.2
937,2015/3/31,3590905370,3590905370,3641258030,2880629035,63564698.16,79767320.57,491973336.1,166328703.6,-41005063.76,55081205.58,4728545.83,25722766.65,34203962.9,-3752650.42,37844983.33,-41597633.75,5010346.27,-41597633.75,5010346.27
937,2015/6/30,7125687456,7125687456,7367232047,5733473854,136751665,177724312.3,1034156732,267229241.5,17896243.56,174879743.1,-66664848.58,145403503.9,74087244.9,4651410.37,125986712.5,-121335302.2,6385687.58,-121335302.2,6385687.58
937,2015/9/30,10083666361,10083666361,10398246153,8082085051,196763751.6,268308291,1411869727,406301476.6,32917855.54,219632683.4,-94947108.62,168962723.3,108604156.6,-34588541.95,147303201,-181891742.9,1690171.13,-181891742.9,1690171.13
937,2015/12/31,12537010223,12537010223,14516450069,11017716155,260549283.3,437616365.9,1937969466,651528030.2,211070768.7,1997452564,18012716.84,315413131.8,177783958.2,155641890.5,-147771774.3,303413664.7,351812985.7,299854213.8,348253534.8
937,2016/3/31,2679530414,2679530414,2656836737,2098596910,47140386.59,54344887.93,303773479.9,140420255.1,12560817.42,5904468.88,28598145.81,13817502.52,33445146.62,8970501.71,53727216.12,-44756714.41,4203202.25,-44756714.41,4203202.25
937,2016/6/30,5618626601,5618626601,5592924842,4392605095,93190546.16,127816356.3,686681914.3,266773174.8,25857754.95,8729559.63,34431318.97,47115666.59,70434805.03,11112180.53,76370875.63,-65258695.1,9160023.87,-66443309.3,7975409.67
937,2016/9/30,8972821512,8972821512,8841441378,7002290927,162932190.5,182808571,1049391793,408790271.4,35227625.7,18050907.74,149431041.3,76247733.77,101592324.9,124086450.2,124014217.7,72232.45,81116808.57,-1112381.75,79932194.37
937,2016/12/31,13635659044,13635659044,13337019380,10579710103,355876487.5,302759335.6,1415574296,587458050.9,95641106.9,-24360916.89,274278747.4,245310330.6,144747009.4,374842068.6,215034951.9,159807116.7,243975734.3,158992694.4,243161312
938,2015/3/31,2619262624,2619262624,2589626708,2497372718,3054631.31,42552327.08,32696696.02,13547865.76,402469.84,18026487.02,47662402.74,439417.43,167929.57,47933890.6,11603068.86,36330821.74,31230092.07,699824447.6,694723703.7
938,2015/6/30,5694977118,5694977118,5632752571,5425358544,8887250.64,90103377.07,64840358.23,33748137.23,9814903.55,73962030.13,136186577.2,6917609.96,257780.88,142846406.3,27964356,114882050.3,94613669.48,523176978.3,502908593.2
938,2015/9/30,9192327416,9192327416,9088683334,8786827076,11860388.68,132105756.3,101263208,46361068.58,10265836.42,74644807.73,178288890.4,7823083.93,274315.01,185837659.3,39784557.81,146053101.5,116296871.7,301922833.7,272166606.5
938,2015/12/31,13349904816,13349904816,13173171209,12745578064,15367604.83,179459264.7,155758917.3,51475977.33,25531380.26,78459310.94,255192918.3,12372721.41,396557.62,267169082.1,64621247.44,202547834.6,152155609,677043907.4,626651640.1
938,2016/3/31,3073834549,3073834549,3064354840,2953857940,2762144.38,56467027.85,43686909.03,7275368.49,305450.73,41062728.93,50542437.76,2551594.46,4400.89,53089631.33,13420662.74,39668968.59,39661489.98,-347275727.9,-347283195.6
938,2016/6/30,9267794591,9267794591,9189164898,8052646632,39925620.78,485394118.1,584605297.8,17416774.94,9176454,118311535.9,196941229.2,74713168.19,388630.67,271265766.7,-104811338.9,376077105.7,265303783.1,-130795993.3,-244238507
938,2016/9/30,17765325455,17765325455,17419429171,14636220542,88332012.16,1146762677,1475719060,40255970.44,32138910.2,205431448.3,551327731.5,173678582.1,678713.38,724327600.2,-31690134.96,756017735.1,519734600.1,272833830.6,37944116.91
